Отрасль экономики;ИНН;Год;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;x20;x21;x22;x23;x24;x25;x26;x27;x28;x29;x30;x31;x32;x33;x34;x35;reg;kredit;teh;market;staff;psich;ability;turn;finn;Z25;Z35;Bankrupt
Услуги;2308095062;2014;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.5;0.0;0.0;1.0;0.0;0.5;0.0;1.0;0.5;0.0;1.0;0.0;0.0;0.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.25;0.5;0.25;0.25;0.25;0.5;0.5;0.0;0.25;0.5;0.25;0.25;1
Сельское хозяйство;2308117196;2015;0.0;0.5;1.0;0.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2329018051;2015;0.0;0.5;1.0;0.0;0.0;0.25;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.25;0.5;0.75;0.25;0.25;0.5;0.0;0.0;0.25;0.0;0.25;0
Услуги;2301083580;2017;0.0;0.5;0.0;0.25;1.0;0.0;0.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.0;1.0;0.5;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.25;0.5;1.0;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2311063952;2009;0.0;0.5;1.0;0.0;0.5;0.75;0.5;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.5;0.5;0.5;0.0;0.25;0.0;0.0;0.25;1
Сельское хозяйство;2349028210;2009;0.0;1.0;1.0;0.0;0.5;1.0;0.5;1.0;0.5;0.5;0.5;0.5;1.0;0.0;0.0;0.25;0.0;1.0;0.0;1.0;0.0;0.0;0.5;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.25;0.5;0.75;0.25;0.25;0.5;0.0;0.5;0.0;0.0;0.25;0.25;0
Строительство;2347010009;2009;0.0;0.5;1.0;0.0;0.5;0.5;1.0;0.25;1.0;0.5;0.5;0.5;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.5;1.0;0.0;1.0;0.5;0.0;0.0;0.25;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.25;0.5;0.5;0.5;0.0;0.25;0.0;0.25;0.25;1
Услуги;2301083580;2015;0.0;0.5;0.0;0.0;1.0;0.0;0.0;1.0;0.5;0.5;0.5;0.5;0.0;1.0;0.0;1.0;0.0;0.5;0.0;1.0;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.25;0.25;0.25;0.5;0.5;0.5;0.0;0.25;0.5;0.25;0.25;1
Услуги;2301083580;2016;0.0;0.5;0.0;0.75;1.0;0.0;0.0;1.0;0.5;0.0;0.0;0.0;0.5;1.0;0.0;1.0;0.0;0.5;0.0;1.0;0.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.25;0.0;0.5;0.5;0.5;0.0;0.25;0.25;0.25;0.25;1
Услуги;2301083580;2014;0.0;0.0;0.0;0.0;1.0;0.75;0.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.5;0.0;0.25;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Строительство;2317024124;2009;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.75;1.0;1.0;1.0;0.5;0.0;0.0;0.0;0.75;0.0;0.5;0.0;1.0;0.5;0.0;1.0;1.0;0.0;0.5;0.25;1.0;0.0;0.5;0.25;1.0;1.0;0.0;1.0;0.5;0.75;0.75;0.0;0.5;1.0;0.0;0.25;0.5;0.25;0.5;1
Обрабатывающее производство;2337030101;2014;0.5;1.0;1.0;0.0;0.0;0.75;0.5;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.75;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.75;0.75;0.25;0.5;0.5;0.0;0.0;0.0;0.0;0.25;0
Обрабатывающее производство;2337030101;2015;0.5;1.0;1.0;0.0;0.0;0.75;0.5;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.75;0.75;0.5;0.5;0.5;0.0;0.0;0.0;0.25;0.25;0
Обрабатывающее производство;2337030101;2016;0.5;0.5;1.0;0.75;0.0;0.75;0.5;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.75;0.5;0.75;0.75;0.5;0.5;0.5;0.0;0.25;0.25;0.25;0.25;0
Обрабатывающее производство;2337030101;2017;0.5;0.5;1.0;0.25;0.0;0.75;1.0;1.0;1.0;1.0;1.0;0.5;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.5;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.75;0.75;0.5;0.5;0.5;0.0;0.25;0.0;0.25;0.25;0
Обрабатывающее производство;2346008141;2014;0.0;0.5;1.0;0.0;0.5;1.0;1.0;1.0;1.0;0.5;0.5;0.5;0.0;0.5;0.0;0.25;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.5;1.0;0.25;0.0;0.25;0.5;0.0;0.25;0.0;0.0;0.25;1
Обрабатывающее производство;2346008141;2015;0.0;0.5;1.0;0.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0;0.5;1.0;0.0;0.0;0.5;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.75;0.5;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.5;1.0;0.75;0.25;0.25;0.5;0.0;0.25;0.0;0.25;0.25;1
Обрабатывающее производство;2346008141;2016;0.0;0.5;1.0;0.75;0.5;1.0;1.0;1.0;1.0;0.5;0.5;0.5;1.0;1.0;0.0;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.5;1.0;0.25;0.5;0.25;0.0;0.0;0.25;0.0;0.0;0.25;0
Обрабатывающее производство;2346008141;2017;0.0;0.5;1.0;0.25;0.5;1.0;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;0.0;0.75;0.0;1.0;0.0;0.5;0.0;0.0;1.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;1.0;0.75;0.0;0.0;0.0;0.5;1.0;0.75;0.5;0.25;0.5;0.0;0.25;0.25;0.25;0.25;0
Обрабатывающее производство;2337030101;2009;0.5;1.0;0.5;0.0;0.5;0.75;0.5;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.5;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.75;0.75;0.25;0.5;0.5;0.0;0.0;0.25;0.25;0.25;0
Обрабатывающее производство;2346008141;2009;0.0;1.0;0.5;0.0;0.5;1.0;1.0;1.0;1.0;0.5;0.5;0.5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.5;1.0;0.25;0.25;0.25;0.5;0.0;0.5;0.25;0.25;0.25;0
Обрабатывающее производство;2311117534;2014;0.0;1.0;1.0;0.0;0.5;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.5;0.5;0.25;1.0;0.5;0.0;0.0;0.0;0.0;0.5;0.5;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5;0.75;1.0;0.5;0.5;0.0;0.0;0.25;0.25;0.25;0.25;1
Обрабатывающее производство;2311117534;2015;0.0;1.0;1.0;0.0;0.5;0.75;0.5;0.25;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.25;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.5;0.25;1.0;0.0;0.0;0.0;0.25;1.0;0.0;0.0;0.5;0.5;1.0;0.5;0.5;0.5;0.0;0.25;0.25;0.25;0.25;1
Обрабатывающее производство;2311117534;2016;0.0;1.0;1.0;0.75;0.5;0.75;1.0;0.25;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.25;0.5;1.0;1.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0;1.0;0.0;0.0;0.0;0.25;1.0;0.0;0.0;0.75;0.75;1.0;0.5;0.5;0.0;0.0;0.25;0.25;0.25;0.25;1
Обрабатывающее производство;2311117534;2017;0.0;1.0;1.0;0.25;0.5;0.75;1.0;0.25;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.25;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5;0.75;1.0;0.5;0.5;0.5;0.5;0.0;0.25;0.25;0.5;1
Обрабатывающее производство;2302053450;2009;0.0;1.0;0.5;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.5;0.5;0.0;0.75;0.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.5;0.5;0.0;0.5;0.0;0.0;0.25;1
Услуги;2352040016;2009;0.0;0.5;0.5;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.25;0.5;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2303002314;2015;0.0;1.0;1.0;0.0;0.5;0.5;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.5;1.0;0.0;1.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.0;0.0;0.25;1
Сельское хозяйство;2303002314;2014;0.0;1.0;0.5;0.0;0.5;0.5;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.5;0.0;0.5;0.0;0.5;0.5;0.0;0.25;0.0;0.25;1
Сельское хозяйство;2303002314;2016;0.0;1.0;1.0;0.75;0.5;0.5;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.0;1.0;0.25;1.0;0.0;0.0;0.0;0.0;0.0;0.25;0.75;0.5;0.0;0.5;0.0;0.5;0.0;0.5;0.0;0.0;0.25;1
Сельское хозяйство;2344011999;2015;0.0;1.0;1.0;0.0;0.0;0.75;1.0;0.5;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.5;0.0;1.0;0.5;0.0;1.0;0.0;0.0;0.5;1.0;1.0;0.0;0.0;0.25;1.0;1.0;0.0;0.0;0.5;0.75;0.25;0.5;0.5;0.5;0.0;0.5;0.5;0.25;0.25;1
Сельское хозяйство;2344011999;2016;0.0;0.5;1.0;0.75;0.0;0.75;1.0;0.5;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.0;0.5;0.0;1.0;0.5;0.0;1.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.5;0.75;0.0;0.25;0.5;0.5;0.0;0.0;0.0;0.0;0.25;1
Сельское хозяйство;2317034718;2014;0.0;1.0;0.5;0.0;0.5;1.0;0.5;1.0;1.0;0.5;0.5;0.5;0.5;0.5;0.5;0.0;0.25;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.5;0.0;0.5;0.0;0.0;0.25;1.0;1.0;0.0;0.0;0.5;0.75;0.25;0.25;0.5;0.5;0.5;0.0;0.5;0.25;0.25;1
Сельское хозяйство;2317034718;2015;0.0;1.0;1.0;0.0;0.5;1.0;0.5;1.0;1.0;1.0;0.5;0.5;1.0;1.0;0.5;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.5;0.0;0.25;0.0;0.0;0.25;1.0;1.0;0.0;0.0;0.5;0.75;0.75;0.5;0.5;1.0;0.5;0.0;0.5;0.25;0.5;1
Сельское хозяйство;2317034718;2016;0.0;1.0;1.0;0.75;0.5;1.0;0.5;1.0;1.0;0.0;1.0;0.5;1.0;0.0;0.5;0.25;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.5;0.0;0.0;0.0;0.0;0.25;1.0;1.0;0.0;0.0;0.75;0.75;0.25;0.25;0.5;1.0;0.5;0.0;0.5;0.25;0.25;1
Сельское хозяйство;2317034718;2017;0.0;0.5;0.5;0.25;0.5;0.5;0.5;0.25;1.0;0.0;1.0;0.5;0.5;0.5;0.5;0.25;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.5;1.0;1.0;0.0;0.0;0.25;0.5;0.25;0.25;0.5;0.5;0.0;0.0;0.5;0.25;0.25;1
Сельское хозяйство;2317034718;2009;0.0;1.0;1.0;0.0;0.5;1.0;0.5;1.0;1.0;1.0;1.0;0.5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.5;0.0;1.0;0.5;0.5;0.75;0.0;0.25;0.0;0.0;0.0;0.5;0.75;0.75;0.25;0.5;1.0;0.0;0.5;0.0;0.25;0.25;0
Торговля;2310019284;2015;0.0;1.0;1.0;0.0;0.5;1.0;1.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.5;0.5;0.5;0.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5;0.5;0.0;0.5;0.25;0.5;0.5;0.0;0.25;0.25;0.25;1
Торговля;2310019284;2016;0.0;1.0;1.0;0.75;0.5;1.0;0.5;0.5;0.5;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.75;0.5;0.0;0.5;0.25;0.5;0.0;0.0;0.25;0.0;0.25;0
Торговля;2310019284;2017;0.0;1.0;1.0;0.25;0.5;1.0;0.5;1.0;0.5;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.75;1.0;0.5;0.25;0.5;0.0;0.0;0.0;0.25;0.25;0
Торговля;2310019284;2014;0.0;1.0;1.0;0.0;0.5;1.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5;0.5;0.0;0.25;0.5;0.5;0.0;0.0;0.25;0.0;0.25;1
Сельское хозяйство;2335012812;2014;0.0;0.5;0.5;0.0;0.5;0.75;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.25;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.25;0.5;0.0;0.25;0.5;0.0;0.0;0.25;0.25;0.0;0.25;0
Сельское хозяйство;2335012812;2009;0.0;0.5;1.0;0.0;0.5;1.0;0.5;1.0;1.0;0.5;0.5;0.0;0.5;0.5;0.0;1.0;0.0;1.0;0.25;1.0;0.0;0.0;0.0;0.5;0.5;0.0;1.0;1.0;1.0;0.5;0.0;0.25;0.0;0.0;0.0;0.5;0.75;0.25;0.5;0.5;0.0;0.0;0.75;0.0;0.25;0.25;0
Сельское хозяйство;2335012812;2015;0.0;0.5;1.0;0.0;0.5;0.75;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.25;0.25;0.0;0.0;0.25;0.0;0.0;0.0;1
Обрабатывающее производство;2351009239;2014;0.0;0.5;1.0;0.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;1
Обрабатывающее производство;2351009239;2015;0.0;0.5;1.0;0.0;0.5;0.0;0.0;0.0;1.0;0.5;0.5;0.5;0.0;0.0;0.0;1.0;0.75;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.5;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.5;0.25;0.25;0.25;0.5;0.5;0.0;0.5;0.5;0.25;0.25;1
Обрабатывающее производство;2351009239;2016;0.0;0.5;1.0;0.75;0.5;0.0;0.0;0.0;1.0;0.5;0.5;0.5;1.0;1.0;0.0;0.5;0.5;0.5;1.0;1.0;0.5;0.0;1.0;0.0;1.0;0.5;1.0;1.0;0.5;0.0;0.0;1.0;1.0;0.0;0.0;0.5;0.25;0.25;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;1
Обрабатывающее производство;2351009239;2017;0.0;0.5;1.0;0.25;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.5;1.0;1.0;0.0;0.75;0.75;0.5;0.0;1.0;0.5;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.5;0.5;0.5;0.0;0.75;0.0;0.25;0.25;1
Сельское хозяйство;2331004747;2016;0.0;1.0;1.0;0.75;0.5;1.0;1.0;0.5;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.25;0.5;0.75;0.75;0.0;0.5;0.25;0.5;0.5;0.0;0.5;0.25;0.25;1
Сельское хозяйство;2331004747;2017;0.0;1.0;0.5;0.25;0.5;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.5;0.75;0.0;0.25;0.25;0.5;0.0;0.0;0.0;0.0;0.0;1
Обрабатывающее производство;2308184153;2014;1.0;0.5;1.0;0.0;0.0;1.0;1.0;0.5;1.0;0.5;0.5;0.5;1.0;0.0;0.0;0.5;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5;0.75;0.25;0.25;0.5;0.5;0.0;0.25;0.25;0.25;0.25;0
Обрабатывающее производство;2308184153;2015;1.0;0.5;1.0;0.0;0.0;0.75;0.5;0.5;1.0;0.5;0.5;0.5;1.0;0.0;0.0;0.5;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5;0.5;0.25;0.25;0.5;0.5;0.0;0.25;0.25;0.25;0.25;0
Обрабатывающее производство;2308184153;2016;1.0;0.5;1.0;0.75;0.0;0.5;0.5;0.5;1.0;0.5;0.5;0.5;1.0;0.0;0.0;0.5;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.75;0.5;0.25;0.25;0.5;0.5;0.0;0.25;0.25;0.25;0.25;1
Обрабатывающее производство;2308184153;2017;1.0;0.5;1.0;0.25;0.0;0.5;1.0;0.5;1.0;0.5;0.5;0.5;0.5;1.0;0.0;0.5;0.0;1.0;0.25;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5;0.75;0.25;0.5;0.5;0.5;0.0;0.0;0.25;0.25;0.25;0
Обрабатывающее производство;2635822342;2015;1.0;1.0;1.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.25;0.5;0.0;0.0;0.75;0.0;0.25;0.25;1
Обрабатывающее производство;2635822342;2016;1.0;0.5;1.0;0.75;0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.5;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.5;0.0;0.0;1.0;0.25;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.25;0.25;0
Обрабатывающее производство;2635822342;2017;1.0;0.5;1.0;0.25;0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.5;0.5;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.5;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.25;0.25;1
Обрабатывающее производство;2311183978;2015;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0;1.0;0.0;0.0;0.25;1.0;0.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.25;0.25;0.5;0.0;0.5;0.0;0.0;0.25;1
Обрабатывающее производство;2311183978;2016;1.0;1.0;1.0;0.75;1.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.5;0.0;1.0;0.0;0.5;0.0;1.0;0.25;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5;0.25;0.5;0.0;0.5;0.0;0.25;0.25;1
Обрабатывающее производство;2308184153;2009;1.0;1.0;0.5;0.0;0.0;1.0;0.5;1.0;0.0;0.5;0.5;0.5;0.5;0.5;0.0;0.25;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.25;0.25;0.5;1.0;0.0;0.0;0.0;0.0;0.25;0
Обрабатывающее производство;2330033287;2009;0.5;0.0;0.5;0.0;1.0;1.0;0.0;0.5;0.5;0.5;0.5;0.5;0.0;0.0;0.0;1.0;0.0;0.5;0.0;1.0;0.5;0.0;1.0;1.0;0.0;0.0;0.25;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.25;0.25;0.5;1.0;0.0;0.25;0.0;0.25;0.25;1
Обрабатывающее производство;2635822342;2014;1.0;1.0;1.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.25;0.5;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2353019828;2014;0.5;0.5;0.5;0.0;0.5;1.0;0.5;1.0;1.0;0.5;0.5;0.0;1.0;1.0;0.0;1.0;0.0;0.5;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.5;1.0;1.0;0.0;0.0;0.25;1.0;1.0;0.5;1.0;0.5;0.75;0.25;0.5;0.25;0.5;0.0;0.5;0.5;0.25;0.5;0
Сельское хозяйство;2353019828;2015;0.5;0.5;1.0;0.0;0.5;1.0;0.5;1.0;1.0;0.5;0.5;0.0;1.0;1.0;0.0;1.0;0.0;0.5;0.0;1.0;0.0;0.0;1.0;0.5;1.0;0.5;0.25;0.0;0.0;0.0;0.25;1.0;1.0;0.5;0.5;0.5;0.75;0.25;0.5;0.25;0.5;0.5;0.0;0.5;0.25;0.5;0
Сельское хозяйство;2353019828;2016;0.5;0.5;1.0;0.75;0.5;1.0;0.5;1.0;1.0;0.5;0.5;0.0;1.0;1.0;0.0;1.0;0.0;0.5;0.0;1.0;0.0;0.0;0.5;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.25;1.0;1.0;0.5;0.5;0.75;0.75;0.25;0.5;0.25;0.5;0.5;0.0;0.5;0.25;0.5;0
Сельское хозяйство;2353019828;2017;0.5;0.5;0.5;0.25;0.5;1.0;0.5;1.0;1.0;0.5;0.5;0.0;1.0;1.0;0.0;1.0;0.0;0.5;0.0;1.0;0.0;0.0;1.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.5;0.75;0.5;0.75;0.25;0.5;0.25;0.5;0.0;0.0;0.5;0.25;0.25;0
Сельское хозяйство;2330033287;2014;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.5;1.0;0.5;0.5;0.5;1.0;0.0;0.0;1.0;0.0;0.5;0.0;1.0;0.5;0.0;1.0;1.0;0.5;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.25;0.0;0.0;0.5;0.5;0.25;0.5;0.5;1.0;0.0;0.5;0.0;0.25;0.25;1
